"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.809603942E1,9.528220177E0,1.048056364E0,2.804388046E0,9.987491887E0
4.809841786E1,9.717252731E0,1.261017561E0,2.828316450E0,1.019875188E1
4.810079630E1,9.600004196E0,1.383051515E0,2.916850805E0,1.012822446E1
4.810317473E1,9.406186104E0,1.371087432E0,3.115455151E0,1.000311344E1
4.810555317E1,9.317651749E0,1.115055323E0,3.251846075E0,9.931590274E0
4.810793161E1,9.343972206E0,8.303094506E-1,3.139383316E0,9.892166496E0
4.811031005E1,9.262616158E0,7.274180651E-1,2.993421078E0,9.761442766E0
4.811268848E1,9.164510727E0,7.872386575E-1,2.878565550E0,9.638160675E0
4.811506697E1,8.980263710E0,9.523434043E-1,2.754138947E0,9.441259217E0
4.811744541E1,8.733802795E0,1.028913736E0,2.708675146E0,9.201896315E0
4.811982385E1,8.796015739E0,9.738788009E-1,2.758924484E0,9.269843425E0
4.812220228E1,9.121439934E0,8.327022791E-1,2.696711063E0,9.548105053E0
4.812458072E1,9.420542717E0,8.135597110E-1,2.565105915E0,9.797360504E0
4.812695916E1,9.614361763E0,1.016949654E0,2.646461725E0,1.002366691E1
4.812933760E1,9.609575272E0,1.294517040E0,2.914458036E0,1.012490874E1
4.813171604E1,9.537791252E0,1.421336651E0,3.081955671E0,1.012364117E1
4.813409447E1,9.750752449E0,1.328016520E0,3.237488985E0,1.035963977E1
4.813647291E1,1.005942631E1,9.930213690E-1,3.467200041E0,1.068642247E1
4.813885135E1,9.908679008E0,5.551348329E-1,3.519842148E0,1.052992797E1
4.814122984E1,9.580862045E0,3.876372576E-1,3.546163082E0,1.022342667E1
4.814360827E1,9.470791817E0,6.723831892E-1,3.290131092E0,1.004853021E1
4.814598671E1,9.511469841E0,1.249053478E0,2.880958557E0,1.001639233E1
4.814836515E1,9.226723671E0,1.517049551E0,2.770888567E0,9.752522366E0
4.815074359E1,8.824729919E0,1.418943882E0,2.756531715E0,9.353487424E0
4.815312202E1,8.784051895E0,1.220339537E0,2.821137905E0,9.306321258E0
4.815550046E1,8.819944382E0,9.786644578E-1,2.991028309E0,9.364585061E0
4.815787890E1,8.683553696E0,7.633104324E-1,3.014956474E0,9.223703711E0
4.816025734E1,8.657232285E0,6.173482537E-1,2.940778971E0,9.163894950E0
4.816263577E1,8.810373306E0,5.670989752E-1,2.708675146E0,9.234782081E0
4.816501421E1,9.066405296E0,6.436693072E-1,2.328216314E0,9.382675865E0
4.816739265E1,9.164510727E0,8.111668825E-1,2.057827473E0,9.427666863E0
4.816977114E1,9.138189316E0,1.016949654E0,2.065006018E0,9.423637324E0
4.817214958E1,9.095118523E0,1.253839016E0,2.249253273E0,9.452641615E0
4.817452801E1,9.176474571E0,1.395015597E0,2.476571321E0,9.606620612E0
4.817690645E1,9.384650230E0,1.361516118E0,2.550748825E0,9.819964646E0
4.817928489E1,9.506684303E0,1.201196909E0,2.524427891E0,9.909220788E0
4.818166333E1,9.511469841E0,1.205982566E0,2.445464849E0,9.894581892E0
4.818404176E1,9.300901413E0,1.373480201E0,2.467000246E0,9.720046562E0
4.818642020E1,8.994620323E0,1.416550994E0,2.550748825E0,9.456010313E0
4.818879864E1,8.867800713E0,1.292124271E0,2.467000246E0,9.294813867E0
4.819117708E1,8.980263710E0,1.014556766E0,2.349751949E0,9.337868919E0
4.819355551E1,9.083154678E0,8.279166222E-1,2.254039049E0,9.395202865E0
4.819593400E1,9.030512810E0,9.044869542E-1,2.246860504E0,9.349686646E0
4.819831244E1,8.918049812E0,1.150947690E0,2.311466694E0,9.284350883E0
4.820069088E1,8.870193481E0,1.373480201E0,2.431107759E0,9.299304555E0
4.820306932E1,8.889336586E0,1.347159147E0,2.591426849E0,9.356849674E0
4.820544775E1,8.982656479E0,9.978070259E-1,2.718246460E0,9.437828145E0
4.820782619E1,9.147761345E0,6.891329288E-1,2.660818815E0,9.551774630E0
4.821020463E1,9.128618240E0,6.699903607E-1,2.600998163E0,9.515553032E0
4.821258307E1,8.874979019E0,8.662018180E-1,2.560320139E0,9.277434850E0
4.821496150E1,8.824729919E0,1.079162955E0,2.450250387E0,9.221940023E0
4.821733999E1,8.915657043E0,1.100698471E0,2.392822742E0,9.296562715E0
4.821971843E1,8.824729919E0,9.092726111E-1,2.469393015E0,9.208720687E0
4.822209687E1,8.738588333E0,7.585247755E-1,2.620140791E0,9.154420990E0
4.822447531E1,8.882157326E0,7.298108935E-1,2.608176708E0,9.285899442E0
4.822685374E1,9.018548965E0,8.063812256E-1,2.493321180E0,9.391545487E0
4.822923218E1,8.901300430E0,8.781659007E-1,2.483749866E0,9.282959555E0
4.823161062E1,8.853444099E0,9.068797827E-1,2.526820660E0,9.251525604E0
4.823398906E1,8.987442017E0,8.590233326E-1,2.507678032E0,9.370191257E0
4.823636749E1,9.052047729E0,8.183453679E-1,2.524427891E0,9.433026737E0
4.823874593E1,9.059226990E0,9.332008362E-1,2.529213428E0,9.451845218E0
4.824112437E1,9.219545364E0,1.129412293E0,2.514856577E0,9.622894183E0
4.824350281E1,9.403793335E0,1.277767301E0,2.433500528E0,9.797241611E0
4.824588130E1,9.451649666E0,1.299302697E0,2.459821701E0,9.852542398E0
4.824825973E1,9.382257462E0,1.217946768E0,2.584248543E0,9.807573091E0
4.825063817E1,9.351150513E0,1.205982566E0,2.708675146E0,9.809960801E0
4.825301661E1,9.346364975E0,1.220339537E0,2.840280533E0,9.844336460E0
4.825539504E1,9.343972206E0,1.251446247E0,2.842673302E0,9.846660642E0
4.825777348E1,9.422935486E0,1.237089276E0,2.763710260E0,9.897484400E0
4.826015192E1,9.487542152E0,1.158126116E0,2.718246460E0,9.936980226E0
4.826253036E1,9.384650230E0,1.045663476E0,2.723032236E0,9.827511211E0
4.826490880E1,9.221938133E0,1.021735311E0,2.739781857E0,9.674424562E0
4.826728723E1,9.250652313E0,1.153340459E0,2.691925526E0,9.703155439E0
4.826966567E1,9.403793335E0,1.253839016E0,2.632104874E0,9.845375434E0
4.827204416E1,9.499505997E0,1.201196909E0,2.634497643E0,9.930965010E0
4.827442260E1,9.482755661E0,1.055234790E0,2.727817774E0,9.923566153E0
4.827680104E1,9.521040916E0,9.571290612E-1,2.859423161E0,9.987122558E0
4.827917947E1,9.580862045E0,9.188438654E-1,2.981456995E0,1.007602488E1
4.828155791E1,9.592825890E0,9.236295223E-1,3.010170937E0,1.009636217E1
4.828393635E1,9.571290970E0,9.643075466E-1,2.981456995E0,1.007117598E1
4.828631478E1,9.420542717E0,1.043270707E0,2.986242771E0,9.937438540E0
4.828869322E1,9.212367058E0,1.146162033E0,2.981456995E0,9.750409224E0
4.829107166E1,9.001798630E0,1.201196909E0,2.940778971E0,9.545859497E0
4.829345010E1,8.896514893E0,1.131805062E0,2.809173822E0,9.397894312E0
4.829582854E1,9.016156197E0,1.083948612E0,2.617748022E0,9.450852970E0
4.829820702E1,9.064012527E0,1.026520967E0,2.471785784E0,9.450914948E0
4.830058546E1,9.035298347E0,1.007378340E0,2.467000246E0,9.420059318E0
4.830296390E1,9.085547447E0,9.379864931E-1,2.512463808E0,9.473091653E0
4.830534234E1,9.276973724E0,9.403793216E-1,2.459821701E0,9.643509608E0
4.830772077E1,9.415757179E0,1.081555843E0,2.471785784E0,9.794690973E0
4.831009921E1,9.365508080E0,1.220339537E0,2.581855536E0,9.791217911E0
4.831247765E1,9.434899330E0,1.256231904E0,2.672782898E0,9.886314399E0
4.831485609E1,9.583254814E0,1.205982566E0,2.708675146E0,1.003145492E1
4.831723452E1,9.676574707E0,1.141376376E0,2.766103029E0,1.012868027E1
4.831961296E1,9.683753014E0,1.136590719E0,2.823530674E0,1.015082442E1
4.832199140E1,9.688538551E0,1.179661512E0,2.804388046E0,1.015499743E1
4.832436989E1,9.757930756E0,1.275374413E0,2.706282377E0,1.020626067E1
4.832674833E1,9.748359680E0,1.330409408E0,2.682354212E0,1.019781985E1
4.832912676E1,9.628718376E0,1.296909928E0,2.756531715E0,1.009914155E1
4.833150520E1,9.588040352E0,1.217946768E0,2.797209740E0,1.006172423E1
4.833388364E1,9.659825325E0,1.119840980E0,2.761317253E0,1.010896345E1
4.833626208E1,9.600004196E0,1.098305583E0,2.703889608E0,1.003381158E1
4.833864051E1,9.408578873E0,1.146162033E0,2.699103832E0,9.854958412E0
4.834101895E1,9.217152596E0,1.165304661E0,2.794816732E0,9.701795581E0
4.834339739E1,9.178867340E0,1.036092162E0,2.811566591E0,9.655568306E0
4.834577583E1,9.224330902E0,8.207381964E-1,2.782852650E0,9.669858357E0
4.834815426E1,9.226723671E0,6.867401004E-1,2.718246460E0,9.643282920E0
4.835053275E1,9.205188751E0,7.609176040E-1,2.663211584E0,9.612865935E0
4.835291119E1,9.164510727E0,9.643075466E-1,2.641676188E0,9.586271381E0
4.835528963E1,9.023334503E0,1.148554921E0,2.608176708E0,9.462680894E0
4.835766807E1,8.901300430E0,1.217946768E0,2.653640270E0,9.367942696E0
4.836004650E1,8.824729919E0,1.165304661E0,2.675175667E0,9.294641357E0
4.836242494E1,8.793622971E0,1.060020447E0,2.624926329E0,9.238056426E0
4.836480338E1,8.776873589E0,9.810572863E-1,2.553141832E0,9.193177721E0
4.836718182E1,8.784051895E0,9.451649189E-1,2.469393015E0,9.173374858E0
4.836956025E1,8.858229637E0,9.260223508E-1,2.419143677E0,9.229193130E0
4.837193869E1,8.997013092E0,8.638089895E-1,2.397608280E0,9.350985831E0
4.837431713E1,9.080761909E0,8.542376757E-1,2.354537487E0,9.419862294E0
4.837669557E1,9.145368576E0,1.033699393E0,2.344966173E0,9.497640085E0
4.837907406E1,9.150154114E0,1.299302697E0,2.435893536E0,9.557566904E0
4.838145249E1,9.114261627E0,1.497906923E0,2.541177750E0,9.579722048E0
4.838383093E1,9.157332420E0,1.495514154E0,2.667997360E0,9.654610793E0
4.838620937E1,9.214759827E0,1.304088354E0,2.766103029E0,9.708953140E0
4.838858781E1,9.241081238E0,1.124626637E0,2.770888567E0,9.712887880E0
4.839096624E1,9.231510162E0,1.093519926E0,2.734996319E0,9.690034601E0
4.839334468E1,9.176474571E0,1.167697430E0,2.679961443E0,9.630856461E0
4.839572312E1,9.097511292E0,1.263410330E0,2.620140791E0,9.551233173E0
4.839810156E1,9.061619759E0,1.258624673E0,2.574677229E0,9.504001870E0
4.840048004E1,9.186046600E0,1.155733347E0,2.486142635E0,9.586452781E0
4.840285848E1,9.260223389E0,1.071984529E0,2.400001049E0,9.626052829E0
4.840523692E1,9.217152596E0,1.100698471E0,2.395215511E0,9.586683287E0
4.840761536E1,9.145368576E0,1.191625714E0,2.524427891E0,9.561928383E0
4.840999380E1,9.061619759E0,1.208375454E0,2.610569477E0,9.507270738E0
4.841237223E1,9.068798065E0,1.119840980E0,2.670390129E0,9.519880546E0
4.841475067E1,9.095118523E0,9.882357717E-1,2.746960402E0,9.552150665E0
4.841712911E1,9.085547447E0,9.020941257E-1,2.742174864E0,9.533124840E0
4.841950754E1,9.054440498E0,9.212366939E-1,2.651247501E0,9.479487491E0
4.842188598E1,8.994620323E0,1.036092162E0,2.610569477E0,9.422937691E0
4.842426442E1,8.860622406E0,1.165304661E0,2.560320139E0,9.296440372E0
4.842664286E1,8.774480820E0,1.227517962E0,2.529213428E0,9.213861002E0
4.842902135E1,8.760123253E0,1.191625714E0,2.533999205E0,9.196786570E0
4.843139978E1,8.767302513E0,1.105484009E0,2.495713949E0,9.182389469E0
4.843377822E1,8.793622971E0,1.064806104E0,2.459821701E0,9.193059327E0
4.843615666E1,8.843872070E0,1.043270707E0,2.478964329E0,9.243795276E0
4.843853510E1,8.944371223E0,1.016949654E0,2.478964329E0,9.337088803E0
4.844091354E1,9.030512810E0,9.738788009E-1,2.500499725E0,9.420780244E0
4.844329197E1,9.119047165E0,9.906286001E-1,2.536391973E0,9.516913915E0
4.844567041E1,9.202795982E0,1.055234790E0,2.562713146E0,9.611059932E0
4.844804885E1,9.265008926E0,1.184447169E0,2.567498684E0,9.686865076E0
4.845042728E1,9.310472488E0,1.320838094E0,2.598605394E0,9.756139668E0
4.845280577E1,9.296115875E0,1.366301775E0,2.689532757E0,9.773338087E0
4.845518421E1,9.284152031E0,1.306481123E0,2.775674343E0,9.777869907E0
4.845756265E1,9.296115875E0,1.210768223E0,2.835494757E0,9.794067621E0
4.845994109E1,9.190832138E0,1.165304661E0,2.847458839E0,9.692128362E0
4.846231952E1,9.157332420E0,1.174875975E0,2.833101988E0,9.657304877E0
4.846469796E1,9.396614075E0,1.177268744E0,2.754138947E0,9.862433731E0
4.846707640E1,9.681360245E0,1.146162033E0,2.514856577E0,1.006811438E1
4.846945484E1,9.626325607E0,1.229910851E0,2.376072884E0,9.991223536E0
4.847183327E1,9.236295700E0,1.462014675E0,2.591426849E0,9.703717756E0
4.847421171E1,8.930013657E0,1.514656782E0,2.900100946E0,9.510515999E0
4.847659015E1,8.982656479E0,1.306481123E0,2.912065268E0,9.532845035E0
4.847896864E1,9.188439369E0,9.906286001E-1,2.758924484E0,9.644709813E0
4.848134708E1,9.221938133E0,8.757730722E-1,2.653640270E0,9.636022421E0
4.848372551E1,9.016156197E0,9.547362328E-1,2.684746981E0,9.455710454E0
4.848610395E1,8.886942863E0,1.095912814E0,2.644068956E0,9.336481082E0
4.848848239E1,8.906085968E0,1.196411371E0,2.498106956E0,9.326859375E0
4.849086083E1,8.922835350E0,1.301695466E0,2.423929453E0,9.337389130E0
4.849323926E1,8.776873589E0,1.351944804E0,2.483749866E0,9.221186374E0
4.849561770E1,8.559126854E0,1.201196909E0,2.572284460E0,9.017659001E0
4.849799614E1,8.630910873E0,1.002592683E0,2.541177750E0,9.052922122E0
4.850037458E1,8.906085968E0,8.853443861E-1,2.371287346E0,9.258790722E0
4.850275301E1,8.987442017E0,8.973084688E-1,2.301895380E0,9.320836810E0
4.850513150E1,8.927620888E0,1.019342422E0,2.321038008E0,9.280554462E0
4.850750994E1,9.090332985E0,1.141376376E0,2.376072884E0,9.464809357E0
4.850988838E1,9.243474007E0,1.179661512E0,2.428714991E0,9.629749192E0
4.851226682E1,9.265008926E0,1.162911773E0,2.615355253E0,9.697053021E0
4.851464525E1,9.341579437E0,1.117448211E0,2.723032236E0,9.794319856E0
4.851702369E1,9.600004196E0,1.170090318E0,2.629712105E0,1.002220423E1
4.851940213E1,9.698110580E0,1.330409408E0,2.572284460E0,1.012126402E1
4.852178057E1,9.463613510E0,1.533799291E0,2.706282377E0,9.961751113E0
4.852415900E1,9.312865257E0,1.579262972E0,2.878565550E0,9.874698500E0
4.852653744E1,9.384650230E0,1.454836130E0,2.873780012E0,9.922037073E0
4.852891588E1,9.418149948E0,1.268195987E0,2.787638426E0,9.903574986E0
4.853129437E1,9.377471924E0,1.186840057E0,2.751745939E0,9.844677482E0
4.853367281E1,9.363115311E0,1.217946768E0,2.694318295E0,9.818893712E0
4.853605124E1,9.437292099E0,1.215553880E0,2.617748022E0,9.868771864E0
4.853842968E1,9.542576790E0,1.189232826E0,2.555534601E0,9.950166009E0
4.854080812E1,9.559326172E0,1.179661512E0,2.586641312E0,9.973115432E0
4.854318656E1,9.473184586E0,1.227517962E0,2.636890650E0,9.909652811E0
4.854556499E1,9.351150513E0,1.332802176E0,2.742174864E0,9.835644388E0
4.854794343E1,9.322437286E0,1.361516118E0,2.871387243E0,9.849184118E0
4.855032187E1,9.279366493E0,1.261017561E0,2.861815929E0,9.792180463E0
4.855270031E1,9.241081238E0,1.124626637E0,2.823530674E0,9.728036440E0
4.855507880E1,9.269794464E0,1.088734269E0,2.739781857E0,9.727324213E0
4.855745723E1,9.279366493E0,1.165304661E0,2.632104874E0,9.715583026E0
4.855983567E1,9.123832703E0,1.265803218E0,2.584248543E0,9.566865814E0
4.856221411E1,9.064012527E0,1.306481123E0,2.622533560E0,9.525801714E0
4.856459255E1,9.195617676E0,1.229910851E0,2.641676188E0,9.646269653E0
4.856697098E1,9.248259544E0,1.100698471E0,2.641676188E0,9.680924274E0
4.856934942E1,9.121439934E0,1.031306505E0,2.708675146E0,9.570850569E0
4.857172786E1,9.049654961E0,1.134197950E0,2.737389088E0,9.522392499E0
4.857410630E1,9.071190834E0,1.244267821E0,2.720639229E0,9.551784303E0
4.857648473E1,9.071190834E0,1.263410330E0,2.699103832E0,9.548186755E0
4.857886317E1,9.032905579E0,1.184447169E0,2.699103832E0,9.501655634E0
4.858124166E1,9.020941734E0,1.119840980E0,2.756531715E0,9.498942083E0
4.858362010E1,9.121439934E0,1.095912814E0,2.778067112E0,9.597882487E0
4.858599854E1,9.241081238E0,1.069591761E0,2.701496840E0,9.687089044E0
4.858837697E1,9.343972206E0,1.256231904E0,2.617748022E0,9.784709495E0
4.859075541E1,8.111668587E0,8.422735929E-1,2.572284460E0,8.551329687E0
4.859313385E1,6.762116909E0,-4.785645306E-1,3.316452265E0,7.546794334E0
4.859551229E1,7.094718933E0,-1.466800332E0,1.816152334E0,7.468932270E0
4.859789072E1,9.454042435E0,-5.216353536E-1,3.062812984E-1,9.473374796E0
4.860026916E1,1.029631615E1,5.503492057E-2,3.110669367E-2,1.029651022E1
4.860264760E1,8.822337151E0,5.288137794E-1,6.723831892E-1,8.863711185E0
4.860502609E1,7.762316704E0,4.857429862E-1,1.596012712E0,7.939569474E0
4.860740452E1,8.279166222E0,1.818545163E-1,1.531406522E0,8.421571725E0
4.860978296E1,9.174081802E0,5.096712112E-1,1.643869162E0,9.334122748E0
4.861216140E1,9.001798630E0,5.623133183E-1,2.864208698E0,9.463205921E0
4.861453984E1,8.709874153E0,6.939185411E-2,2.878565550E0,9.173486939E0
4.861691827E1,9.320044518E0,7.178467698E-3,2.356930256E0,9.613448995E0
4.861929671E1,9.834501266E0,6.293123364E-1,2.184647083E0,1.009386606E1
4.862167515E1,1.029153061E1,1.564906001E0,1.540977836E0,1.052326688E1
4.862405359E1,1.078923702E1,2.407179594E0,1.438086390E0,1.114765633E1
4.862643202E1,1.016710377E1,2.550748825E0,1.988435626E0,1.066912343E1
4.862881051E1,9.044869423E0,2.275574446E0,3.086741209E0,9.824249245E0
4.863118895E1,9.142974854E0,1.627119422E0,3.538984776E0,9.938104448E0
4.863356739E1,9.824930191E0,7.250252366E-1,3.158525944E0,1.034558848E1
4.863594583E1,9.549755096E0,1.387837082E-1,3.314059258E0,1.010940513E1
4.863832426E1,8.126026154E0,-1.172483116E-1,3.634697676E0,8.902644293E0
4.864070270E1,7.056434155E0,-1.938186288E-1,3.287738323E0,7.787172267E0
4.864308114E1,7.278966427E0,-1.698904037E-1,1.981257200E0,7.545700437E0
4.864545958E1,8.437092781E0,2.225325108E-1,5.934200287E-1,8.460862996E0
4.864783801E1,9.016156197E0,8.925228715E-1,2.919243574E-1,9.064926335E0
4.865021645E1,8.425128937E0,1.646261930E0,8.973084688E-1,8.631230412E0
4.865259489E1,7.932207108E0,2.036292076E0,1.986042738E0,8.426788283E0
4.865497338E1,8.769695282E0,2.002792597E0,2.754138947E0,9.407657246E0
4.865735182E1,9.477970123E0,1.572084427E0,2.885744095E0,1.003149471E1
4.865973025E1,9.434899330E0,1.076770186E0,3.321237803E0,1.006018787E1
4.866210869E1,9.142974854E0,5.766702294E-1,3.857230186E0,9.940058473E0
4.866448713E1,9.466006279E0,4.354937077E-1,3.778266907E0,1.020148178E1
4.866686557E1,1.030110168E1,6.771687865E-1,2.909672260E0,1.072555109E1
4.866924400E1,1.076770210E1,1.239482164E0,2.074577332E0,1.103556051E1
4.867162244E1,1.023410225E1,1.883151412E0,1.964507341E0,1.058973074E1
4.867400088E1,8.980263710E0,2.057827473E0,2.947957516E0,9.673171337E0
4.867637932E1,8.018348694E0,1.619940877E0,3.610769272E0,8.941799537E0
4.867875775E1,8.214560509E0,9.020941257E-1,3.426522017E0,8.946162937E0
4.868113619E1,8.941978455E0,1.722832322E-1,2.924029350E0,9.409495621E0
4.868351468E1,8.827122688E0,-1.124626622E-1,2.579462767E0,9.196976186E0
4.868589312E1,7.886743546E0,1.292124242E-1,2.321038008E0,8.222203904E0
4.868827156E1,7.393822193E0,7.896314859E-1,2.014756680E0,7.703983968E0
4.869064999E1,7.944170952E0,1.146162033E0,1.684547186E0,8.201294943E0
4.869302843E1,8.915657043E0,9.762716293E-1,1.808973908E0,9.149559192E0
4.869540687E1,9.511469841E0,9.355936646E-1,2.053041935E0,9.775396423E0
4.869778531E1,9.183652878E0,1.344766378E0,2.706282377E0,9.668083631E0
4.870016374E1,8.506484032E0,1.665404558E0,3.493520975E0,9.345508639E0
4.870254218E1,8.535198212E0,1.557727575E0,3.684946775E0,9.426290705E0
4.870492062E1,9.267401695E0,9.355936646E-1,3.328416348E0,9.891330804E0
4.870729911E1,9.377471924E0,4.857429862E-1,2.885744095E0,9.823463998E0
4.870967755E1,8.544769287E0,6.747759581E-1,2.660818815E0,8.974873901E0
4.871205598E1,8.401200294E0,1.387837172E0,2.586641312E0,8.899268042E0
4.871443442E1,8.843872070E0,1.990828395E0,2.093719721E0,9.303823578E0
4.871681286E1,8.822337151E0,2.033899307E0,1.964507341E0,9.264430273E0
4.871919130E1,8.609375954E0,1.483550072E0,2.416750908E0,9.064378637E0
4.872156973E1,9.011369705E0,8.039883971E-1,2.603390932E0,9.414288377E0
4.872394817E1,9.439684868E0,4.666004181E-1,2.636890650E0,9.812163811E0
4.872632661E1,8.937192917E0,4.689932466E-1,3.156133175E0,9.489707504E0
4.872870505E1,8.693124771E0,7.872386575E-1,3.869194269E0,9.547817933E0
4.873108354E1,8.965906143E0,9.954141974E-1,4.448257446E0,1.005809707E1
4.873346197E1,9.037691116E0,5.240281820E-1,4.546362877E0,1.013034460E1
4.873584041E1,9.085547447E0,-1.914258115E-2,4.565505505E0,1.016815516E1
4.873821885E1,9.080761909E0,-3.661018610E-1,4.027120590E0,9.940420900E0
4.874059728E1,9.193224907E0,-3.852444589E-1,3.627519131E0,9.890535502E0
4.874297572E1,9.363115311E0,2.177468538E-1,3.194418192E0,9.895435796E0
4.874535416E1,8.910871506E0,8.279166222E-1,3.160918713E0,9.491073914E0
4.874773260E1,8.224131584E0,9.523434043E-1,3.402593851E0,8.951030286E0
4.875011104E1,8.145168304E0,5.527420044E-1,3.775874138E0,8.994804942E0
4.875248947E1,8.891729355E0,9.332008660E-2,3.804588079E0,9.671941378E0
4.875486791E1,9.681360245E0,4.546362907E-2,3.409772158E0,1.026437282E1
4.875724640E1,9.836894035E0,3.756731451E-1,3.108276606E0,1.032312928E1
4.875962484E1,9.288937569E0,7.465606928E-1,3.062813044E0,9.809308730E0
4.876200327E1,8.523234367E0,8.925228715E-1,3.081955671E0,9.107171455E0
4.876438171E1,8.044670105E0,7.848458290E-1,3.010170937E0,8.625185745E0
4.876676015E1,8.106883049E0,4.354937077E-1,2.988635540E0,8.651193555E0
4.876913859E1,8.506484032E0,7.657032460E-2,2.900100946E0,8.987586945E0
4.877151702E1,8.772088051E0,7.657032460E-2,2.720639229E0,9.184621364E0
4.877389546E1,8.757730484E0,5.096712112E-1,2.720639229E0,9.184742010E0
4.877627390E1,8.769695282E0,1.021735311E0,3.134597778E0,9.368948800E0
4.877865234E1,8.898907661E0,1.115055323E0,3.567698479E0,9.652066016E0
4.878103077E1,9.207581520E0,8.422735929E-1,3.582055569E0,9.915649467E0
4.878340926E1,9.559326172E0,7.345965505E-1,3.134597778E0,1.008692481E1
4.878578770E1,9.731609344E0,1.241874933E0,2.687139750E0,1.017188251E1
4.878816614E1,9.298508644E0,1.902294040E0,2.696711063E0,9.866774355E0
4.879054458E1,8.772088051E0,2.096112728E0,2.787638426E0,9.440028884E0
4.879292301E1,8.982656479E0,1.801795483E0,2.914458036E0,9.613982007E0
4.879530145E1,9.492327690E0,1.342373490E0,2.888136864E0,1.001237165E1
4.879767989E1,9.631111145E0,1.165304661E0,2.912065268E0,1.012898618E1
4.880005833E1,9.554540634E0,1.201196909E0,3.084348440E0,1.011164309E1
4.880243676E1,9.535398483E0,1.347159147E0,3.244667530E0,1.016201404E1
4.880481520E1,9.530612946E0,1.361516118E0,3.235096216E0,1.015638503E1
4.880719369E1,9.166903496E0,1.189232826E0,3.400201082E0,9.849251840E0
4.880957213E1,9.032905579E0,9.188438654E-1,3.460021496E0,9.716450277E0
4.881195057E1,9.487542152E0,8.231309652E-1,3.448057413E0,1.012818348E1
4.881432900E1,9.626325607E0,9.882357717E-1,3.141776085E0,1.017415901E1
4.881670744E1,9.042476654E0,1.337587833E0,3.048455954E0,9.635798304E0
4.881908588E1,8.489734650E0,1.452443361E0,2.957528830E0,9.106709775E0
4.882146432E1,8.635697365E0,1.251446247E0,2.550748825E0,9.091078388E0
4.882384275E1,9.243474007E0,6.867401004E-1,1.887937069E0,9.459266888E0
4.882622119E1,9.219545364E0,3.134597540E-1,1.639083505E0,9.369357954E0
4.882859963E1,8.544769287E0,3.158525825E-1,1.966900229E0,8.773912556E0
4.883097812E1,8.453842163E0,5.718846321E-1,2.373680115E0,8.799366832E0
4.883335656E1,9.085547447E0,6.532405615E-1,2.285145521E0,9.391261135E0
4.883573499E1,9.609575272E0,6.460621357E-1,1.952543259E0,9.827194837E0
4.883811343E1,9.080761909E0,1.014556766E0,1.916650891E0,9.336118729E0
4.884049187E1,7.915457249E0,1.411765337E0,2.388036966E0,8.387506505E0
4.884287031E1,7.420143127E0,1.584048629E0,2.931207657E0,8.133862085E0
4.884524874E1,8.066205025E0,1.328016520E0,2.684746981E0,8.604368526E0
4.884762718E1,9.095118523E0,9.738788009E-1,1.914258122E0,9.345266450E0
4.885000562E1,9.116654396E0,1.016949654E0,1.581655741E0,9.308555681E0
4.885238406E1,8.501698494E0,1.397408366E0,1.940579176E0,8.831617913E0
4.885476249E1,8.480163574E0,1.665404558E0,2.311466694E0,8.945927837E0
4.885714098E1,8.810373306E0,1.557727575E0,2.287538528E0,9.234826772E0
4.885951942E1,9.020941734E0,1.344766378E0,2.179861546E0,9.377504079E0
4.886189786E1,8.609375954E0,1.186840057E0,2.464607239E0,9.033506101E0
4.886427630E1,8.145168304E0,1.079162955E0,2.871387243E0,8.703632810E0
4.886665473E1,8.195417404E0,1.004985452E0,2.842673302E0,8.732448321E0
4.886903317E1,8.767302513E0,1.040877819E0,2.376072884E0,9.143016042E0
4.887141161E1,9.162117958E0,1.184447169E0,1.959721804E0,9.443930862E0
4.887379004E1,8.920442581E0,1.296909928E0,2.153540373E0,9.267901993E0
4.887616848E1,8.504091263E0,1.129412293E0,2.493321180E0,8.933744503E0
4.887854692E1,8.863015175E0,7.704889178E-1,2.708675146E0,9.299656564E0
4.888092536E1,9.241081238E0,4.522434771E-1,2.584248543E0,9.606271240E0
4.888330385E1,8.975478172E0,7.250252366E-1,2.433500528E0,9.327743287E0
4.888568228E1,8.374878883E0,1.182054400E0,2.577069998E0,8.841783683E0
4.888806072E1,7.984848976E0,1.296909928E0,2.522035122E0,8.473514601E0
4.889043916E1,8.078168869E0,9.308080077E-1,2.246860504E0,8.436326093E0
4.889281760E1,8.638090134E0,4.857429862E-1,2.041077614E0,8.889237607E0
4.889519604E1,9.164510727E0,3.302095234E-1,1.964507341E0,9.378517169E0
4.889757447E1,9.387042999E0,4.331009090E-1,2.203789711E0,9.651986415E0
4.889995291E1,9.475577354E0,5.958128572E-1,2.478964329E0,9.812584945E0
4.890233135E1,9.499505997E0,9.690931439E-1,2.574677229E0,9.889829045E0
4.890470978E1,9.274580956E0,1.445264935E0,2.648854733E0,9.753105866E0
4.890708822E1,9.044869423E0,1.859223247E0,2.730210543E0,9.629144488E0
4.890946671E1,9.095118523E0,1.794616938E0,2.773281336E0,9.676410505E0
4.891184515E1,9.353543282E0,1.430907965E0,2.663211584E0,9.830003330E0
