"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.046983290E1,-8.374879509E-2,2.817548811E-1,9.851848602E0,9.856232574E0
1.047199228E1,-5.982056633E-2,2.817548811E-1,9.856635094E0,9.860842747E0
1.047414960E1,-8.913264424E-2,2.578266263E-1,9.699306488E0,9.703142045E0
1.047630828E1,-1.088734269E-1,2.865405083E-1,9.656235695E0,9.661099662E0
1.047847411E1,-8.913264424E-2,3.104687333E-1,9.747162819E0,9.752513444E0
1.048064838E1,-9.391828626E-2,2.961117923E-1,9.770493507E0,9.775430743E0
1.048278472E1,-9.870393574E-2,3.200400174E-1,9.808777809E0,9.814493883E0
1.048495399E1,-9.870393574E-2,2.769692242E-1,9.747162819E0,9.751596661E0
1.048710562E1,-1.040877849E-1,2.530409992E-1,9.656833649E0,9.660709091E0
1.048926837E1,-8.973085135E-2,2.626122832E-1,9.670592308E0,9.674573501E0
1.049142351E1,-6.041877344E-2,2.769692242E-1,9.751350403E0,9.755470110E0
1.049357993E1,-6.041877344E-2,2.817548811E-1,9.694520950E0,9.698802642E0
1.049573893E1,-6.580262631E-2,2.961117923E-1,9.613164902E0,9.617949449E0
1.049789560E1,-4.606183618E-2,3.104687333E-1,9.680164337E0,9.685251371E0
1.050005496E1,-6.939185411E-2,3.296113312E-1,9.847063065E0,9.852822431E0
1.050221434E1,-6.999006122E-2,3.008974493E-1,9.732208252E0,9.737110215E0
1.050435914E1,-1.046859920E-1,2.626122832E-1,9.485149384E0,9.489361580E0
1.050651408E1,-1.232303679E-1,2.913261652E-1,9.652048111E0,9.657229903E0
1.050868178E1,-5.503492057E-2,2.913261652E-1,9.903892517E0,9.908329161E0
1.051084130E1,-6.520441920E-2,2.530409992E-1,9.728020668E0,9.731529555E0
1.051299553E1,-1.238285750E-1,2.530409992E-1,9.537193298E0,9.541353115E0
1.051512657E1,-8.434699476E-2,2.817548811E-1,9.699306488E0,9.703764557E0
1.051728422E1,-5.024927482E-2,2.913261652E-1,9.851848602E0,9.856283113E0
1.051944433E1,-7.477571070E-2,2.817548811E-1,9.713663101E0,9.718036225E0
1.052161796E1,-1.136590764E-1,2.865405083E-1,9.641879082E0,9.646805486E0
1.052376891E1,-1.082752272E-1,3.008974493E-1,9.737591743E0,9.742841257E0
1.052591035E1,-6.999006122E-2,2.961117923E-1,9.694520950E0,9.699294678E0
1.052807574E1,-5.682953820E-2,2.673979402E-1,9.518050194E0,9.521975149E0
1.053024464E1,-6.580262631E-2,2.530409992E-1,9.627521515E0,9.631071085E0
1.053240662E1,-2.153540403E-2,3.056831062E-1,9.851250648E0,9.856015690E0
1.053455925E1,-4.606183618E-2,2.482553422E-1,9.741779327E0,9.745050891E0
1.053670560E1,-1.088734269E-1,2.434697002E-1,9.565906525E0,9.569623742E0
1.053887383E1,-8.434699476E-2,2.817548811E-1,9.718449593E0,9.722898884E0
1.054103054E1,-4.606183618E-2,3.056831062E-1,9.799206734E0,9.804081623E0
1.054319115E1,-8.015955985E-2,2.386840582E-1,9.561120987E0,9.564435695E0
1.054534312E1,-1.046859920E-1,2.578266263E-1,9.489336014E0,9.493415176E0
1.054750033E1,-6.520441920E-2,2.913261652E-1,9.732208252E0,9.736785918E0
1.054966147E1,-2.153540403E-2,2.961117923E-1,9.865608215E0,9.870074540E0
1.055181911E1,-6.520441920E-2,2.913261652E-1,9.765707016E0,9.770268987E0
1.055397613E1,-8.973085135E-2,2.291127741E-1,9.646664619E0,9.649802204E0
1.055613240E1,-9.451649338E-2,2.865405083E-1,9.661021233E0,9.665731741E0
1.055828648E1,-1.034895778E-1,2.434697002E-1,9.737591743E0,9.741184761E0
1.056044863E1,-9.870393574E-2,2.482553422E-1,9.742377281E0,9.746039620E0
1.056260499E1,-7.956135273E-2,2.291127741E-1,9.732806206E0,9.735827613E0
1.056476448E1,-9.930214286E-2,2.291127741E-1,9.656235695E0,9.659463824E0
1.056692072E1,-7.537391037E-2,2.434697002E-1,9.622735977E0,9.626110658E0
1.056907570E1,-5.623133108E-2,2.482553422E-1,9.665806770E0,9.669157833E0
1.057122437E1,-4.127619043E-2,2.865405083E-1,9.784850121E0,9.789131783E0
1.057339287E1,-5.084748194E-2,2.291127741E-1,9.684949875E0,9.687792948E0
1.057554950E1,-8.494520187E-2,2.291127741E-1,9.613762856E0,9.616867712E0
1.057771051E1,-1.082752272E-1,2.338984162E-1,9.751948357E0,9.755353850E0
1.057986193E1,-5.024927482E-2,2.530409992E-1,9.842277527E0,9.845658010E0
1.058201315E1,-4.187439755E-2,1.764706671E-1,9.656235695E0,9.657938867E0
1.058418042E1,-9.511470050E-2,2.195414752E-1,9.537193298E0,9.540193985E0
1.058633760E1,-4.127619043E-2,2.147558331E-1,9.723235130E0,9.725694072E0
1.058849670E1,-7.178467698E-3,2.679961324E-1,9.903892517E0,9.907520399E0
1.059065160E1,-3.649054468E-2,2.297109663E-1,9.770493507E0,9.773261588E0
1.059280195E1,-6.101697683E-2,2.243271172E-1,9.641879082E0,9.644681330E0
1.059496739E1,-7.537391037E-2,2.338984162E-1,9.617950439E0,9.621089354E0
1.059712364E1,-6.520441920E-2,2.153540403E-1,9.699306488E0,9.701916065E0
1.059928068E1,-6.520441920E-2,1.914258152E-1,9.742377281E0,9.744475899E0
1.060142270E1,-8.434699476E-2,1.914258152E-1,9.747162819E0,9.749407227E0
1.060358718E1,-9.391828626E-2,1.962114573E-1,9.699306488E0,9.701745509E0
1.060575371E1,-1.034895778E-1,2.195414752E-1,9.713663101E0,9.716694880E0
1.060791542E1,-7.956135273E-2,2.386840582E-1,9.713663101E0,9.716920857E0
1.061007096E1,-6.041877344E-2,2.482553422E-1,9.760921478E0,9.764264911E0
1.061222688E1,-4.606183618E-2,2.626122832E-1,9.770493507E0,9.774130666E0
1.061438323E1,-3.708875179E-2,2.434697002E-1,9.637093544E0,9.640239885E0
1.061655003E1,-1.316052489E-2,2.195414752E-1,9.550951958E0,9.553483917E0
1.061873436E1,-1.734796353E-2,2.673979402E-1,9.746564865E0,9.750247652E0
1.062087283E1,2.153540403E-2,2.584248483E-1,9.803394318E0,9.806823508E0
1.062302342E1,1.076770201E-2,2.291127741E-1,9.612566948E0,9.615303008E0
1.062515674E1,-5.623133108E-2,2.338984162E-1,9.617950439E0,9.620958429E0
1.062734119E1,-2.632104978E-2,2.578266263E-1,9.812965393E0,9.816387175E0
1.062949958E1,-2.632104978E-2,2.488535494E-1,9.846465111E0,9.849644464E0
1.063166177E1,-1.082752272E-1,2.386840582E-1,9.689735413E0,9.693279423E0
1.063381468E1,-9.451649338E-2,2.147558331E-1,9.641879082E0,9.644733571E0
1.063596514E1,-9.870393574E-2,2.009970993E-1,9.699306488E0,9.701890983E0
1.063809878E1,-9.870393574E-2,2.530409992E-1,9.803992271E0,9.807753906E0
1.064026706E1,-7.896314561E-2,2.153540403E-1,9.842277527E0,9.844949947E0
1.064241530E1,-1.130608693E-1,2.530409992E-1,9.708877563E0,9.712832545E0
1.064457932E1,-1.088734269E-1,2.482553422E-1,9.684949875E0,9.688742861E0
1.064673261E1,-5.563312769E-2,2.434697002E-1,9.751350403E0,9.754548027E0
1.064888632E1,-5.563312769E-2,2.243271172E-1,9.717850685E0,9.720598728E0
1.065105247E1,-8.434699476E-2,2.578266263E-1,9.708877563E0,9.712666602E0
1.065321391E1,-3.649054468E-2,2.392822653E-1,9.780064583E0,9.783059379E0
1.065536743E1,-2.632104978E-2,2.769692242E-1,9.798608780E0,9.802557767E0
1.065752263E1,-3.649054468E-2,2.626122832E-1,9.708279610E0,9.711899389E0
1.065968006E1,-2.691925503E-2,2.961117923E-1,9.713065147E0,9.717615006E0
1.066183700E1,-4.606183618E-2,2.769692242E-1,9.736993790E0,9.741041100E0
1.066399580E1,-7.956135273E-2,2.865405083E-1,9.699306488E0,9.703864273E0
1.066615143E1,-7.956135273E-2,2.434697002E-1,9.761520386E0,9.764880324E0
1.066830913E1,-8.374879509E-2,2.673979402E-1,9.856635094E0,9.860617166E0
1.067046091E1,-7.477571070E-2,2.195414752E-1,9.766305923E0,9.769059384E0
1.067262558E1,-1.328016520E-1,2.051845491E-1,9.661619186E0,9.664710150E0
1.067478201E1,-1.130608693E-1,2.721835673E-1,9.756733894E0,9.761184505E0
1.067694240E1,-6.041877344E-2,2.482553422E-1,9.780064583E0,9.783401473E0
1.067909696E1,-7.956135273E-2,2.578266263E-1,9.699306488E0,9.703058844E0
1.068125536E1,-6.520441920E-2,2.865405083E-1,9.765707016E0,9.770127461E0
1.068341115E1,-3.110669367E-2,3.248256743E-1,9.879964828E0,9.885352010E0
1.068556990E1,-5.084748194E-2,2.865405083E-1,9.727422714E0,9.731774946E0
1.068772722E1,-4.187439755E-2,2.386840582E-1,9.574879646E0,9.577945698E0
1.068988529E1,-4.127619043E-2,2.482553422E-1,9.713065147E0,9.716324871E0
1.069204121E1,-1.674975827E-2,3.008974493E-1,9.913464546E0,9.918044119E0
1.069419970E1,-2.392822644E-3,2.673979402E-1,9.798608780E0,9.802256955E0
1.069635678E1,-4.666004330E-2,2.626122832E-1,9.656235695E0,9.659918745E0
1.069851488E1,-6.999006122E-2,2.961117923E-1,9.746564865E0,9.751313115E0
1.070067095E1,-4.546362907E-2,2.913261652E-1,9.813564301E0,9.817992776E0
1.070282895E1,-8.913264424E-2,2.865405083E-1,9.728020668E0,9.732647955E0
1.070498661E1,-7.477571070E-2,2.673979402E-1,9.699306488E0,9.703279828E0
1.070714478E1,-8.434699476E-2,2.817548811E-1,9.808777809E0,9.813186146E0
1.070930096E1,-7.417750359E-2,2.817548811E-1,9.851848602E0,9.856155894E0
1.071145930E1,-8.434699476E-2,2.578266263E-1,9.794421196E0,9.798177154E0
1.071361537E1,-1.082752272E-1,2.769692242E-1,9.737591743E0,9.742131617E0
1.071577418E1,-7.956135273E-2,2.913261652E-1,9.751350403E0,9.756025606E0
1.071793104E1,-7.956135273E-2,3.008974493E-1,9.799206734E0,9.804148198E0
1.072008926E1,-6.939185411E-2,2.913261652E-1,9.875179291E0,9.879719236E0
1.072224631E1,-6.460621208E-2,3.200400174E-1,9.899106979E0,9.904489818E0
1.072440392E1,-5.084748194E-2,2.913261652E-1,9.760921478E0,9.765400376E0
1.072656041E1,-7.537391037E-2,2.673979402E-1,9.613164902E0,9.617178501E0
1.072871929E1,-6.041877344E-2,2.961117923E-1,9.741779327E0,9.746465877E0
1.073087473E1,-2.572284266E-2,3.104687333E-1,9.965508461E0,9.970376692E0
1.073303371E1,-4.127619043E-2,2.626122832E-1,9.799206734E0,9.802811920E0
1.073518988E1,-7.058826834E-2,2.530409992E-1,9.603593826E0,9.607186208E0
1.073734810E1,-6.520441920E-2,2.817548811E-1,9.803992271E0,9.808256822E0
1.073950556E1,-5.024927482E-2,2.961117923E-1,9.865608215E0,9.870178957E0
1.074166340E1,-1.088734269E-1,2.673979402E-1,9.646664619E0,9.650984062E0
1.074382025E1,-1.226321608E-1,3.104687333E-1,9.708877563E0,9.714614404E0
1.074598006E1,-5.503492057E-2,2.865405083E-1,9.899106979E0,9.903406146E0
1.074814142E1,-6.939185411E-2,3.104687333E-1,9.865608215E0,9.870736119E0
1.075029278E1,-9.391828626E-2,2.913261652E-1,9.794421196E0,9.799202934E0
1.075244777E1,-8.374879509E-2,3.008974493E-1,9.866206169E0,9.871148733E0
1.075460705E1,-8.853443712E-2,2.913261652E-1,9.808777809E0,9.813502504E0
1.075676719E1,-9.391828626E-2,2.530409992E-1,9.694520950E0,9.698277520E0
1.075892913E1,-6.041877344E-2,2.626122832E-1,9.784850121E0,9.788560033E0
1.076107903E1,-7.357929647E-2,2.817548811E-1,9.942177773E0,9.946441504E0
1.076323633E1,-5.982056633E-2,3.056831062E-1,9.908679008E0,9.913573541E0
1.076538976E1,-6.580262631E-2,2.482553422E-1,9.598808289E0,9.602243554E0
1.076755258E1,-6.101697683E-2,2.530409992E-1,9.561120987E0,9.564663473E0
1.076970818E1,-1.615155302E-2,3.104687333E-1,9.999007225E0,1.000383912E1
1.077186797E1,2.991028363E-3,3.248256743E-1,1.001815033E1,1.002341542E1
1.077402516E1,-8.075776696E-2,2.291127741E-1,9.437292099E0,9.440418245E0
1.077618295E1,-1.627119333E-1,2.530409992E-1,9.385248184E0,9.390068605E0
1.077833883E1,-4.426721856E-2,3.535395563E-1,1.010847950E1,1.011475692E1
1.078049681E1,2.751746029E-2,3.296113312E-1,1.009890842E1,1.010432344E1
1.078265307E1,-1.286142170E-1,2.530409992E-1,9.499505997E0,9.503745869E0
1.078481230E1,-1.477568001E-1,2.913261652E-1,9.504291534E0,9.509903290E0
1.078697197E1,-5.443671346E-2,3.152543902E-1,9.961320877E0,9.966456858E0
1.078913972E1,-8.853443712E-2,3.056831062E-1,9.894321442E0,9.899438231E0
1.079129640E1,-1.136590764E-1,2.673979402E-1,9.680164337E0,9.684523821E0
1.079345360E1,-5.084748194E-2,2.626122832E-1,9.784850121E0,9.788505635E0
1.079560777E1,-8.853443712E-2,2.626122832E-1,9.847063065E0,9.850962113E0
1.079776687E1,-1.076770201E-1,2.626122832E-1,9.847063065E0,9.851152752E0
1.079992012E1,-7.956135273E-2,2.434697002E-1,9.713663101E0,9.717039588E0
1.080206952E1,-8.973085135E-2,2.338984162E-1,9.589835167E0,9.593106829E0
1.080422930E1,-7.058826834E-2,2.434697002E-1,9.585049629E0,9.588401149E0
1.080639628E1,-5.503492057E-2,2.440679073E-1,9.927821159E0,9.930973314E0
1.080855584E1,-4.486542568E-2,2.913261652E-1,1.005643559E1,1.006075447E1
1.081071272E1,-5.563312769E-2,2.530409992E-1,9.684949875E0,9.688414673E0
1.081286780E1,-1.196411327E-1,2.338984162E-1,9.337391853E0,9.341087147E0
1.081502846E1,-9.930214286E-2,2.913261652E-1,9.641879082E0,9.646790351E0
1.081718236E1,-6.580262445E-3,2.823530734E-1,1.003250694E1,1.003648156E1
1.081934070E1,-3.589234129E-2,2.578266263E-1,9.846465111E0,9.849905482E0
1.082149624E1,-8.075776696E-2,2.386840582E-1,9.498908043E0,9.502249518E0
1.082365307E1,-8.973085135E-2,2.195414752E-1,9.604191780E0,9.607119747E0
1.082580305E1,-5.982056633E-2,2.626122832E-1,9.923035622E0,9.926690267E0
1.082797217E1,-6.939185411E-2,2.482553422E-1,9.890133858E0,9.893492491E0
1.083012675E1,-1.136590764E-1,2.099701911E-1,9.618548393E0,9.621511267E0
1.083228750E1,-1.232303679E-1,2.673979402E-1,9.565906525E0,9.570436511E0
1.083444300E1,-5.503492057E-2,2.721835673E-1,9.856036186E0,9.859947365E0
1.083660767E1,-4.965107143E-2,3.008974493E-1,9.961320877E0,9.965988065E0
1.083875650E1,-6.520441920E-2,2.434697002E-1,9.723235130E0,9.726501453E0
1.084091516E1,-8.554340899E-2,2.434697002E-1,9.556335449E0,9.559819161E0
1.084306786E1,-5.563312769E-2,2.626122832E-1,9.680164337E0,9.683885679E0
1.084521959E1,-2.392822644E-3,2.961117923E-1,9.808179855E0,9.812648979E0
1.084738604E1,-3.649054468E-2,2.626122832E-1,9.784850121E0,9.788441584E0
1.084954448E1,-7.417750359E-2,2.865405083E-1,9.808777809E0,9.813242577E0
1.085170106E1,-4.127619043E-2,2.530409992E-1,9.799206734E0,9.802560180E0
1.085384933E1,-7.537391037E-2,2.434697002E-1,9.627521515E0,9.630894519E0
1.085601596E1,-8.973085135E-2,2.673979402E-1,9.632308006E0,9.636436624E0
1.085817479E1,-4.546362907E-2,3.056831062E-1,9.808777809E0,9.813645154E0
1.086033445E1,-7.956135273E-2,2.626122832E-1,9.746564865E0,9.750426754E0
1.086248913E1,-1.375873089E-1,2.578266263E-1,9.666405678E0,9.670822280E0
1.086464574E1,-1.028913707E-1,2.913261652E-1,9.899705887E0,9.904525946E0
1.086680490E1,-9.332008660E-2,2.961117923E-1,9.899705887E0,9.904573059E0
1.086896058E1,-1.471585929E-1,2.530409992E-1,9.575477600E0,9.579950765E0
1.087111915E1,-1.423729509E-1,2.673979402E-1,9.585049629E0,9.589835666E0
1.087327517E1,-7.896314561E-2,2.626122832E-1,9.880562782E0,9.884367521E0
1.087543079E1,-5.024927482E-2,2.865405083E-1,9.913464546E0,9.917732088E0
1.087757789E1,-9.391828626E-2,2.817548811E-1,9.766305923E0,9.770820736E0
1.087974615E1,-7.058826834E-2,2.626122832E-1,9.684949875E0,9.688766794E0
1.088189499E1,-8.913264424E-2,3.056831062E-1,9.799206734E0,9.804378583E0
1.088406670E1,-7.477571070E-2,2.865405083E-1,9.789635658E0,9.794113701E0
1.088621987E1,-7.058826834E-2,2.338984162E-1,9.617950439E0,9.621053052E0
1.088838416E1,-7.477571070E-2,2.865405083E-1,9.718449593E0,9.722960421E0
1.089054998E1,-7.178467698E-3,2.817548811E-1,9.923035622E0,9.927037488E0
1.089270487E1,-4.127619043E-2,2.147558331E-1,9.732806206E0,9.735262730E0
1.089486650E1,-1.142572835E-1,2.051845491E-1,9.528220177E0,9.531114057E0
1.089701712E1,-7.537391037E-2,2.243271172E-1,9.684949875E0,9.687840727E0
1.089917931E1,-5.982056633E-2,2.721835673E-1,9.875777245E0,9.879708426E0
1.090133505E1,-7.956135273E-2,2.578266263E-1,9.770493507E0,9.774218534E0
1.090348757E1,-9.451649338E-2,2.769692242E-1,9.656235695E0,9.660669393E0
1.090563204E1,-8.853443712E-2,3.152543902E-1,9.837491989E0,9.842940227E0
1.090777931E1,-5.982056633E-2,3.008974493E-1,9.832706451E0,9.837491242E0
1.090994366E1,-7.058826834E-2,2.673979402E-1,9.651450157E0,9.655411669E0
1.091211075E1,-8.973085135E-2,2.673979402E-1,9.680164337E0,9.684272553E0
1.091427006E1,-5.503492057E-2,2.721835673E-1,9.866206169E0,9.870113318E0
1.091642568E1,-7.417750359E-2,2.530409992E-1,9.847063065E0,9.850593030E0
1.091858206E1,-8.434699476E-2,2.291127741E-1,9.756733894E0,9.759788080E0
1.092073879E1,-6.041877344E-2,2.386840582E-1,9.780064583E0,9.783163279E0
1.092289724E1,-5.084748194E-2,2.673979402E-1,9.736993790E0,9.740797461E0
1.092505126E1,-4.666004330E-2,2.243271172E-1,9.651450157E0,9.654169563E0
1.092720256E1,-3.170489892E-2,2.338984162E-1,9.722636223E0,9.725500953E0
1.092936988E1,1.196411345E-2,2.673979402E-1,9.846465111E0,9.850102536E0
1.093152714E1,2.093719877E-2,2.386840582E-1,9.732208252E0,9.735157210E0
1.093368641E1,-7.058826834E-2,2.626122832E-1,9.617950439E0,9.621793937E0
1.093584130E1,-9.810572863E-2,3.248256743E-1,9.847063065E0,9.852907563E0
1.093799269E1,-9.332008660E-2,2.961117923E-1,9.880562782E0,9.885439380E0
1.094015685E1,-1.423729509E-1,2.865405083E-1,9.599406242E0,9.604737150E0
1.094231304E1,-1.369891018E-1,3.152543902E-1,9.699306488E0,9.705395288E0
1.094447333E1,-3.529413417E-2,3.439682424E-1,1.000857925E1,1.001455034E1
1.094662626E1,-7.357929647E-2,3.296113312E-1,9.932606697E0,9.938346610E0
1.094877502E1,-9.451649338E-2,3.056831062E-1,9.608379364E0,9.613705297E0
1.095094318E1,-7.058826834E-2,2.147558331E-1,9.617950439E0,9.620606708E0
1.095310119E1,-4.067798331E-2,2.961117923E-1,9.841679573E0,9.846217228E0
1.095526076E1,-1.615155302E-2,2.817548811E-1,9.955936432E0,9.959935588E0
1.095741372E1,-4.127619043E-2,2.530409992E-1,9.756135941E0,9.759504186E0
1.095956254E1,-7.537391037E-2,2.386840582E-1,9.637093544E0,9.640343525E0
1.096173143E1,-6.939185411E-2,2.913261652E-1,9.823135376E0,9.827699363E0
1.096388879E1,-1.196411345E-2,2.626122832E-1,9.841679573E0,9.845189951E0
1.096604855E1,-8.973085135E-2,2.673979402E-1,9.675378799E0,9.679489046E0
1.096819799E1,-9.391828626E-2,3.008974493E-1,9.775279045E0,9.780359928E0
1.097034236E1,-6.460621208E-2,3.056831062E-1,9.865608215E0,9.870554269E0
1.097251722E1,-1.040877849E-1,2.817548811E-1,9.661021233E0,9.665689388E0
1.097467587E1,-9.930214286E-2,2.769692242E-1,9.641879082E0,9.646367456E0
1.097683419E1,-5.024927482E-2,3.200400174E-1,9.856036186E0,9.861358928E0
1.097897798E1,-4.067798331E-2,3.200400174E-1,9.860821724E0,9.866097779E0
1.098113804E1,-7.058826834E-2,2.673979402E-1,9.637093544E0,9.641060955E0
1.098330605E1,-6.101697683E-2,2.530409992E-1,9.665806770E0,9.669310903E0
1.098546622E1,-1.615155302E-2,3.104687333E-1,9.923035622E0,9.927904495E0
1.098762251E1,2.213360928E-2,2.721835673E-1,9.936794281E0,9.940545980E0
1.098977672E1,-5.084748194E-2,2.386840582E-1,9.736993790E0,9.740051520E0
1.099193470E1,-2.691925503E-2,2.626122832E-1,9.746564865E0,9.750139308E0
1.099409175E1,7.178467698E-3,2.249253243E-1,9.841679573E0,9.844252117E0
1.099625035E1,-4.127619043E-2,2.482553422E-1,9.780064583E0,9.783301983E0
1.099840773E1,-7.776673418E-3,2.434697002E-1,9.741779327E0,9.744824392E0
1.100056247E1,-4.127619043E-2,2.195414752E-1,9.775279045E0,9.777831180E0
1.100270914E1,-6.520441920E-2,2.817548811E-1,9.746564865E0,9.750854532E0
1.100487062E1,-4.606183618E-2,2.195414752E-1,9.717850685E0,9.720439398E0
1.100703628E1,-1.082752272E-1,2.482553422E-1,9.747162819E0,9.750924944E0
1.100919727E1,-8.374879509E-2,3.056831062E-1,9.823135376E0,9.828247282E0
1.101135658E1,-6.999006122E-2,2.195414752E-1,9.737591743E0,9.740317758E0
1.101352019E1,-1.471585929E-1,2.434697002E-1,9.613762856E0,9.617971168E0
1.101565446E1,-8.913264424E-2,2.578266263E-1,9.780064583E0,9.783868480E0
1.101781442E1,-2.392822644E-3,2.392822653E-1,9.884750366E0,9.887646410E0
1.101997789E1,-3.649054468E-2,2.338984162E-1,9.713065147E0,9.715949495E0
1.102214142E1,-1.794617064E-2,1.818545163E-1,9.608379364E0,9.610116916E0
1.102429653E1,1.196411345E-2,2.153540403E-1,9.827322960E0,9.829689571E0
1.102644728E1,-6.580262445E-3,2.344966233E-1,9.951150894E0,9.953915616E0
1.102861057E1,-1.256231871E-2,2.009970993E-1,9.794421196E0,9.796491423E0
1.103076937E1,-6.580262631E-2,2.003988922E-1,9.603593826E0,9.605909852E0
1.103292841E1,-6.520441920E-2,2.338984162E-1,9.718449593E0,9.721482529E0
1.103508149E1,-3.589234129E-2,2.153540403E-1,9.842277527E0,9.844698702E0
1.103723038E1,-6.520441920E-2,2.153540403E-1,9.770493507E0,9.773084076E0
1.103939856E1,-7.537391037E-2,2.147558331E-1,9.680164337E0,9.682839609E0
1.104155522E1,-6.999006122E-2,1.818545163E-1,9.694520950E0,9.696479058E0
1.104371630E1,-6.101697683E-2,1.908276081E-1,9.641879082E0,9.643960311E0
1.104586802E1,-7.477571070E-2,1.770688742E-1,9.718449593E0,9.720350162E0
1.104802075E1,-7.417750359E-2,2.297109663E-1,9.842277527E0,9.845237242E0
1.105018608E1,-5.563312769E-2,2.105683982E-1,9.723235130E0,9.725674038E0
1.105234334E1,-7.118647546E-2,1.860419661E-1,9.461220741E0,9.463317444E0
1.105450187E1,-8.434699476E-2,2.530409992E-1,9.737591743E0,9.741244126E0
1.105665538E1,-2.093719877E-2,2.865405083E-1,9.955936432E0,9.960081027E0
1.105880450E1,-2.751746029E-2,2.051845491E-1,9.627521515E0,9.629747059E0
1.106097300E1,-1.004985496E-1,2.291127741E-1,9.408578873E0,9.411904644E0
1.106312687E1,1.196411345E-2,2.440679073E-1,9.803394318E0,9.806439335E0
1.106528062E1,3.170489892E-2,2.584248483E-1,1.000379372E1,1.000718129E1
1.106744561E1,-5.084748194E-2,2.578266263E-1,9.703494072E0,9.707051934E0
1.106960278E1,-6.161518395E-2,2.003988922E-1,9.503693581E0,9.506005882E0
1.107176220E1,-5.144568533E-2,2.673979402E-1,9.646664619E0,9.650507064E0
1.107391851E1,-4.067798331E-2,2.530409992E-1,9.832706451E0,9.836045984E0
1.107607436E1,-5.563312769E-2,2.482553422E-1,9.756135941E0,9.759452559E0
1.107823260E1,-1.178465188E-1,2.386840582E-1,9.708877563E0,9.712526006E0
1.108038884E1,-1.034895778E-1,2.673979402E-1,9.718449593E0,9.722678347E0
1.108254780E1,-8.434699476E-2,2.386840582E-1,9.708877563E0,9.712177307E0
1.108470491E1,-1.136590764E-1,2.386840582E-1,9.628120422E0,9.631749132E0
1.108686243E1,-1.082752272E-1,2.386840582E-1,9.742377281E0,9.745902149E0
1.108901898E1,-7.477571070E-2,2.721835673E-1,9.803992271E0,9.808054841E0
1.109117764E1,-6.101697683E-2,2.578266263E-1,9.617950439E0,9.621599051E0
1.109333660E1,-7.118647546E-2,2.578266263E-1,9.537193298E0,9.540943250E0
1.109549194E1,-5.563312769E-2,3.056831062E-1,9.722636223E0,9.727599515E0
1.109764832E1,-4.067798331E-2,3.200400174E-1,9.908679008E0,9.913929594E0
1.109980794E1,-7.477571070E-2,2.673979402E-1,9.770493507E0,9.774437909E0
1.110196880E1,-5.144568533E-2,2.721835673E-1,9.617950439E0,9.621938537E0
1.110411336E1,-6.520441920E-2,2.769692242E-1,9.704092026E0,9.708262749E0
1.110626812E1,-7.477571070E-2,3.152543902E-1,9.794421196E0,9.799778737E0
1.110843488E1,-7.477571070E-2,2.913261652E-1,9.728020668E0,9.732669133E0
1.111059447E1,-7.537391037E-2,2.626122832E-1,9.632308006E0,9.636182022E0
1.111275524E1,-8.973085135E-2,2.673979402E-1,9.661021233E0,9.665137585E0
1.111491325E1,-6.999006122E-2,2.578266263E-1,9.747162819E0,9.750823360E0
1.111707021E1,-8.434699476E-2,2.673979402E-1,9.789635658E0,9.793650106E0
1.111924045E1,-1.232303679E-1,2.434697002E-1,9.680762291E0,9.684607465E0
1.112139631E1,-1.088734269E-1,2.530409992E-1,9.613762856E0,9.617708636E0
1.112355126E1,-7.058826834E-2,2.482553422E-1,9.627521515E0,9.630980425E0
1.112569363E1,-4.127619043E-2,2.865405083E-1,9.680164337E0,9.684492283E0
1.112785012E1,-4.127619043E-2,3.056831062E-1,9.694520950E0,9.699426908E0
1.113001288E1,-5.084748194E-2,3.391826153E-1,9.675378799E0,9.681455739E0
1.113218385E1,-1.794617064E-2,2.961117923E-1,9.665208817E0,9.669760376E0
1.113434396E1,-2.213360928E-2,3.248256743E-1,9.669994354E0,9.675473757E0
1.113650412E1,-2.751746029E-2,2.913261652E-1,9.661021233E0,9.665451847E0
1.113865401E1,-5.144568533E-2,2.673979402E-1,9.627521515E0,9.631371597E0
1.114081033E1,-8.015955985E-2,2.913261652E-1,9.670592308E0,9.675311472E0
1.114296822E1,-6.041877344E-2,2.673979402E-1,9.756135941E0,9.759986710E0
1.114512633E1,-1.034895778E-1,2.626122832E-1,9.699306488E0,9.703412887E0
1.114728132E1,-1.232303679E-1,3.008974493E-1,9.670592308E0,9.676057079E0
1.114941082E1,-1.040877849E-1,2.530409992E-1,9.665806770E0,9.669678616E0
1.115159537E1,-1.232303679E-1,2.817548811E-1,9.637691498E0,9.642596587E0
1.115374177E1,-1.082752272E-1,2.865405083E-1,9.728020668E0,9.732842088E0
1.115592059E1,-8.434699476E-2,2.578266263E-1,9.728020668E0,9.731802254E0
1.115806775E1,-1.232303679E-1,2.817548811E-1,9.618548393E0,9.623463240E0
1.116022322E1,-1.094716340E-1,2.626122832E-1,9.556335449E0,9.560569882E0
1.116238191E1,-6.041877344E-2,3.056831062E-1,9.708279610E0,9.713278827E0
1.116453039E1,-4.127619043E-2,2.865405083E-1,9.708279610E0,9.712595027E0
1.116670149E1,-5.623133108E-2,2.721835673E-1,9.627521515E0,9.631532400E0
