"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.397591049E0,2.452643216E-2,3.290131316E-2,2.392822644E-3,4.110678632E-2
4.399752670E0,2.452643216E-2,3.768695518E-2,7.178467698E-3,4.553441406E-2
4.401904037E0,3.888336942E-2,8.973085321E-3,7.178467698E-3,4.054581453E-2
4.404065597E0,4.366901144E-2,1.375873014E-2,7.178467698E-3,4.634453165E-2
4.406227157E0,1.495514158E-2,4.187439755E-2,2.392822644E-3,4.452917055E-2
4.408388717E0,4.366901144E-2,2.333002165E-2,1.196411345E-2,5.093537554E-2
4.410550277E0,4.845465720E-2,1.375873014E-2,2.153540403E-2,5.478074558E-2
4.412668797E0,1.495514158E-2,3.708875179E-2,1.196411345E-2,4.174172708E-2
4.414826167E0,2.991028316E-2,3.768695518E-2,2.632104978E-2,5.484276882E-2
4.416983760E0,3.948157281E-2,1.854437590E-2,2.632104978E-2,5.094591377E-2
4.419142838E0,2.931207791E-2,1.854437590E-2,1.674975827E-2,3.851812808E-2
4.421300655E0,3.888336942E-2,3.290131316E-2,-2.392822644E-3,5.099155248E-2
4.423458969E0,4.366901144E-2,1.854437590E-2,2.392822644E-3,4.750370552E-2
4.425615850E0,4.366901144E-2,3.708875179E-2,-2.392822644E-3,5.734355823E-2
4.427775691E0,2.931207791E-2,3.290131316E-2,2.392822644E-3,4.412958100E-2
4.429929347E0,3.409772366E-2,1.375873014E-2,2.392822644E-3,3.684675039E-2
4.432087346E0,4.366901144E-2,2.811566554E-2,1.674975827E-2,5.457130758E-2
4.434245610E0,1.974078640E-2,3.290131316E-2,1.196411345E-2,4.019123121E-2
4.436407975E0,3.888336942E-2,2.811566554E-2,-2.392822644E-3,4.804302932E-2
4.438559922E0,4.845465720E-2,3.290131316E-2,1.196411345E-2,5.977867699E-2
4.440718359E0,3.409772366E-2,1.854437590E-2,1.196411345E-2,4.061635935E-2
4.442876805E0,2.452643216E-2,2.811566554E-2,-1.196411345E-2,3.918132889E-2
4.445044643E0,3.888336942E-2,2.811566554E-2,-2.392822644E-3,4.804302932E-2
4.447194769E0,2.931207791E-2,2.811566554E-2,7.178467698E-3,4.124583565E-2
4.449359727E0,1.016949583E-2,2.333002165E-2,2.153540403E-2,3.333889893E-2
4.451514278E0,2.452643216E-2,3.708875179E-2,7.178467698E-3,4.504055708E-2
4.453673946E0,4.366901144E-2,1.375873014E-2,7.178467698E-3,4.634453165E-2
4.455829881E0,3.409772366E-2,3.290131316E-2,2.392822644E-3,4.744340593E-2
4.457986741E0,3.888336942E-2,2.333002165E-2,1.196411345E-2,4.689718902E-2
4.460138993E0,3.409772366E-2,2.811566554E-2,2.392822644E-3,4.425913474E-2
4.462303107E0,3.409772366E-2,2.811566554E-2,-2.392822644E-3,4.425913474E-2
4.464459235E0,1.974078640E-2,4.187439755E-2,1.196411345E-2,4.781530956E-2
4.466620866E0,2.452643216E-2,2.811566554E-2,2.392822644E-3,3.738665702E-2
4.468784034E0,2.452643216E-2,2.333002165E-2,2.153540403E-2,4.011993783E-2
4.470932055E0,2.931207791E-2,3.768695518E-2,1.196411345E-2,4.922036685E-2
4.473089911E0,3.409772366E-2,1.854437590E-2,1.674975827E-2,4.227414149E-2
4.475246466E0,3.409772366E-2,3.708875179E-2,7.178467698E-3,5.088969117E-2
4.477404771E0,2.931207791E-2,3.230310604E-2,2.632104978E-2,5.094591478E-2
4.479562863E0,3.888336942E-2,1.854437590E-2,7.178467698E-3,4.367311179E-2
4.481716356E0,3.409772366E-2,3.230310604E-2,1.674975827E-2,4.986682084E-2
4.483866471E0,1.974078640E-2,2.273181453E-2,1.196411345E-2,3.239713028E-2
4.486033871E0,2.931207791E-2,2.333002165E-2,2.153540403E-2,4.321182070E-2
4.488191566E0,4.366901144E-2,4.666004330E-2,1.196411345E-2,6.501755311E-2
4.490351926E0,3.888336942E-2,2.751746029E-2,2.392822644E-3,4.769541527E-2
4.492507758E0,2.931207791E-2,3.230310604E-2,1.196411345E-2,4.523083663E-2
4.494664202E0,3.888336942E-2,3.230310604E-2,1.196411345E-2,5.194754169E-2
4.496822496E0,4.366901144E-2,1.854437590E-2,1.674975827E-2,5.031332666E-2
4.498978573E0,4.905286431E-2,4.187439755E-2,2.632104978E-2,6.965950279E-2
4.501133868E0,3.888336942E-2,2.811566554E-2,1.674975827E-2,5.082284396E-2
4.503283444E0,4.845465720E-2,4.187439755E-2,2.392822644E-3,6.408622765E-2
4.505451393E0,3.888336942E-2,2.333002165E-2,1.674975827E-2,4.834005306E-2
4.507609108E0,1.974078640E-2,3.230310604E-2,2.392822644E-3,3.793303188E-2
4.509770007E0,3.409772366E-2,2.333002165E-2,1.674975827E-2,4.458137584E-2
4.511919308E0,2.452643216E-2,3.708875179E-2,2.153540403E-2,4.940541479E-2
4.514063514E0,3.409772366E-2,4.187439755E-2,1.674975827E-2,5.653913982E-2
4.516238512E0,3.409772366E-2,4.187439755E-2,2.392822644E-3,5.405409817E-2
4.518393603E0,2.931207791E-2,3.708875179E-2,2.153540403E-2,5.194754130E-2
4.520548073E0,3.888336942E-2,4.666004330E-2,1.674975827E-2,6.300500345E-2
4.522709480E0,4.845465720E-2,4.187439755E-2,1.674975827E-2,6.619572023E-2
4.524861041E0,3.888336942E-2,2.811566554E-2,1.674975827E-2,5.082284396E-2
4.527029793E0,2.991028316E-2,3.708875179E-2,3.110669367E-2,5.690190629E-2
4.529183673E0,3.409772366E-2,2.811566554E-2,2.632104978E-2,5.143873122E-2
4.531343931E0,4.426721856E-2,3.708875179E-2,2.632104978E-2,6.346620999E-2
4.533498146E0,2.931207791E-2,3.230310604E-2,1.674975827E-2,4.672518564E-2
4.535655902E0,3.888336942E-2,1.854437590E-2,-2.392822644E-3,4.314551998E-2
4.537813189E0,2.931207791E-2,3.230310604E-2,-2.392822644E-3,4.368539998E-2
4.539970823E0,3.409772366E-2,4.187439755E-2,7.178467698E-3,5.447614457E-2
4.542128822E0,3.409772366E-2,3.708875179E-2,2.153540403E-2,5.479054567E-2
4.544287260E0,2.452643216E-2,3.708875179E-2,1.674975827E-2,4.751500590E-2
4.546441272E0,2.931207791E-2,2.751746029E-2,2.153540403E-2,4.560901401E-2
4.548601917E0,3.409772366E-2,3.708875179E-2,1.196411345E-2,5.178194936E-2
4.550757566E0,2.931207791E-2,4.187439755E-2,1.674975827E-2,5.378863712E-2
4.552916125E0,4.366901144E-2,4.187439755E-2,7.178467698E-3,6.092600536E-2
4.555072721E0,3.469592705E-2,2.751746029E-2,3.589234129E-2,5.700243975E-2
4.557230538E0,3.409772366E-2,3.708875179E-2,1.674975827E-2,5.309222797E-2
4.559385843E0,3.888336942E-2,3.230310604E-2,2.632104978E-2,5.699302359E-2
4.561536569E0,3.469592705E-2,3.708875179E-2,4.067798331E-2,6.506981781E-2
4.563703266E0,3.409772366E-2,3.708875179E-2,2.632104978E-2,5.684213165E-2
4.565861397E0,3.888336942E-2,4.187439755E-2,7.178467698E-3,5.759263829E-2
4.568020140E0,2.512463741E-2,4.187439755E-2,3.589234129E-2,6.060505538E-2
4.570175516E0,1.016949583E-2,5.144568533E-2,2.153540403E-2,5.669083533E-2
4.572332680E0,2.931207791E-2,2.751746029E-2,2.153540403E-2,4.560901401E-2
4.574490284E0,2.931207791E-2,2.751746029E-2,2.153540403E-2,4.560901401E-2
4.576647968E0,4.366901144E-2,3.230310604E-2,2.153540403E-2,5.843155694E-2
4.578803730E0,3.409772366E-2,3.708875179E-2,2.153540403E-2,5.479054567E-2
4.580953033E0,2.512463741E-2,5.144568533E-2,3.589234129E-2,6.757341272E-2
4.583118641E0,2.452643216E-2,4.187439755E-2,1.196411345E-2,4.998150713E-2
4.585266184E0,3.409772366E-2,3.230310604E-2,2.632104978E-2,5.384183392E-2
4.587434142E0,2.991028316E-2,3.708875179E-2,4.546362907E-2,6.585698229E-2
4.589592610E0,3.948157281E-2,5.144568533E-2,2.632104978E-2,6.998750454E-2
4.591753650E0,3.409772366E-2,3.708875179E-2,2.632104978E-2,5.684213165E-2
4.593908650E0,2.931207791E-2,3.708875179E-2,2.153540403E-2,5.194754130E-2
4.596066039E0,2.991028316E-2,4.666004330E-2,3.110669367E-2,6.355636137E-2
4.598220031E0,2.931207791E-2,3.230310604E-2,2.153540403E-2,4.864629686E-2
4.600368713E0,3.948157281E-2,4.666004330E-2,2.632104978E-2,6.654886846E-2
4.602527078E0,3.469592705E-2,3.230310604E-2,3.589234129E-2,5.946055984E-2
4.604694803E0,2.931207791E-2,4.187439755E-2,2.153540403E-2,5.546563538E-2
4.606854380E0,2.991028316E-2,6.101697683E-2,3.589234129E-2,7.685022228E-2
4.609012237E0,2.991028316E-2,3.708875179E-2,4.067798331E-2,6.264901336E-2
4.611166738E0,3.948157281E-2,2.751746029E-2,3.110669367E-2,5.730298075E-2
4.613322793E0,3.469592705E-2,4.666004330E-2,5.024927482E-2,7.685022196E-2
4.615482818E0,2.991028316E-2,2.751746029E-2,3.589234129E-2,5.422265046E-2
4.617640645E0,2.991028316E-2,4.666004330E-2,5.503492057E-2,7.810651165E-2
4.619800700E0,3.948157281E-2,4.666004330E-2,5.503492057E-2,8.224838427E-2
4.621970489E0,3.948157281E-2,3.708875179E-2,4.546362907E-2,7.071995241E-2
4.624124939E0,3.469592705E-2,5.144568533E-2,4.067798331E-2,7.419679386E-2
4.626273742E0,3.948157281E-2,4.666004330E-2,3.110669367E-2,6.858265541E-2
4.628441762E0,4.426721856E-2,5.623133108E-2,4.067798331E-2,8.231796621E-2
4.630598603E0,3.948157281E-2,4.187439755E-2,5.024927482E-2,7.640189383E-2
4.632758301E0,3.469592705E-2,5.144568533E-2,4.546362907E-2,7.692468694E-2
4.634910279E0,4.426721856E-2,5.144568533E-2,4.546362907E-2,8.168957550E-2
4.637058279E0,3.948157281E-2,5.144568533E-2,5.503492057E-2,8.505466250E-2
4.639227357E0,3.469592705E-2,4.187439755E-2,4.546362907E-2,7.088169081E-2
4.641384583E0,4.905286431E-2,4.666004330E-2,5.503492057E-2,8.724784021E-2
4.643545237E0,3.948157281E-2,4.666004330E-2,5.503492057E-2,8.224838427E-2
4.645702617E0,3.948157281E-2,5.623133108E-2,5.503492057E-2,8.803181055E-2
4.647866099E0,3.469592705E-2,4.187439755E-2,5.503492057E-2,7.736998776E-2
4.650015168E0,3.948157281E-2,5.623133108E-2,5.503492057E-2,8.803181055E-2
4.652173015E0,3.948157281E-2,4.187439755E-2,5.024927482E-2,7.640189383E-2
4.654327383E0,2.991028316E-2,3.230310604E-2,4.546362907E-2,6.328552178E-2
4.656491019E0,3.948157281E-2,4.187439755E-2,4.546362907E-2,7.334303872E-2
4.658660330E0,3.469592705E-2,5.623133108E-2,6.460621208E-2,9.241067356E-2
4.660802105E0,4.426721856E-2,4.187439755E-2,7.417750359E-2,9.599663456E-2
4.662959798E0,4.426721856E-2,4.666004330E-2,6.460621208E-2,9.116308967E-2
4.665114024E0,4.905286431E-2,4.187439755E-2,5.982056633E-2,8.796674839E-2
4.667276134E0,3.469592705E-2,5.623133108E-2,7.417750359E-2,9.933816984E-2
4.669439180E0,4.426721856E-2,4.666004330E-2,6.460621208E-2,9.116308967E-2
4.671589305E0,2.991028316E-2,4.666004330E-2,6.939185411E-2,8.880886271E-2
4.673746878E0,3.469592705E-2,4.187439755E-2,6.460621208E-2,8.444664092E-2
4.675902406E0,3.948157281E-2,5.144568533E-2,6.939185411E-2,9.497727384E-2
4.678061637E0,2.033899166E-2,7.058826834E-2,6.460621208E-2,9.782811890E-2
4.680219627E0,3.948157281E-2,4.247260094E-2,8.315058798E-2,1.013742408E-1
4.682379070E0,4.905286431E-2,5.623133108E-2,7.357929647E-2,1.047953194E-1
4.684534343E0,4.905286431E-2,7.058826834E-2,8.315058798E-2,1.195947633E-1
4.686692781E0,4.426721856E-2,5.623133108E-2,8.793623000E-2,1.133769367E-1
4.688850323E0,5.383851007E-2,5.144568533E-2,6.879365444E-2,1.013795374E-1
4.691010835E0,4.426721856E-2,5.144568533E-2,8.315058798E-2,1.073324995E-1
4.693152772E0,5.383851007E-2,6.580262631E-2,8.793623000E-2,1.223166029E-1
4.695321474E0,4.426721856E-2,5.623133108E-2,9.750752151E-2,1.209515026E-1
4.697477429E0,4.905286431E-2,5.204389244E-2,1.118644550E-1,1.327720096E-1
4.699640159E0,4.426721856E-2,6.101697683E-2,9.750752151E-2,1.232492387E-1
4.701792777E0,3.469592705E-2,6.580262631E-2,1.166501045E-1,1.383511470E-1
4.703946972E0,4.905286431E-2,4.725824669E-2,1.166501045E-1,1.350806139E-1
4.706108471E0,3.948157281E-2,5.204389244E-2,1.022931710E-1,1.213723781E-1
4.708266258E0,2.512463741E-2,5.623133108E-2,1.118644550E-1,1.276983410E-1
4.710421704E0,3.948157281E-2,6.580262631E-2,1.070788130E-1,1.317370579E-1
4.712570315E0,4.905286431E-2,5.623133108E-2,9.750752151E-2,1.227838053E-1
4.714746218E0,4.426721856E-2,4.247260094E-2,9.750752151E-2,1.152008039E-1
4.716897382E0,4.905286431E-2,6.101697683E-2,1.118644550E-1,1.365390467E-1
4.719057071E0,3.948157281E-2,5.623133108E-2,1.118644550E-1,1.312799051E-1
4.721210269E0,3.948157281E-2,6.580262631E-2,1.166501045E-1,1.396281745E-1
4.723363029E0,4.426721856E-2,7.058826834E-2,1.262213886E-1,1.512419558E-1
4.725505384E0,2.512463741E-2,6.101697683E-2,1.310070455E-1,1.466873029E-1
4.727683434E0,5.383851007E-2,4.725824669E-2,1.214357466E-1,1.409913742E-1
4.729841627E0,4.426721856E-2,5.204389244E-2,1.357926875E-1,1.520125237E-1
4.732003899E0,4.905286431E-2,6.580262631E-2,1.166501045E-1,1.426303474E-1
4.734153678E0,4.905286431E-2,6.161518395E-2,1.310070455E-1,1.528576474E-1
4.736300235E0,5.383851007E-2,7.537391037E-2,1.357926875E-1,1.643759883E-1
4.738471835E0,5.383851007E-2,7.537391037E-2,1.405783296E-1,1.683510566E-1
4.740628004E0,4.905286431E-2,6.161518395E-2,1.310070455E-1,1.528576474E-1
4.742789126E0,4.007977992E-2,7.058826834E-2,1.549352705E-1,1.749114932E-1
4.744947167E0,4.965107143E-2,5.682953820E-2,1.501496136E-1,1.680468142E-1
4.747117496E0,4.905286431E-2,7.537391037E-2,1.214357466E-1,1.511093988E-1
4.749259016E0,5.443671346E-2,7.597211748E-2,1.597209126E-1,1.850564463E-1
4.751417687E0,5.922235921E-2,8.075776696E-2,1.645065546E-1,1.925915659E-1
4.753569186E0,6.400800496E-2,5.204389244E-2,1.597209126E-1,1.797675203E-1
4.755733686E0,4.486542568E-2,8.075776696E-2,1.501496136E-1,1.762941571E-1
4.757892215E0,4.007977992E-2,6.161518395E-2,1.597209126E-1,1.758226082E-1
4.760030480E0,5.443671346E-2,6.161518395E-2,1.645065546E-1,1.839081107E-1
4.762202803E0,5.443671346E-2,7.118647546E-2,1.788634956E-1,2.000575420E-1
4.764358228E0,6.879365444E-2,7.118647546E-2,1.734796464E-1,1.997380007E-1
4.766521864E0,6.400800496E-2,7.118647546E-2,1.734796464E-1,1.981406741E-1
4.768670353E0,4.965107143E-2,8.075776696E-2,1.878365725E-1,2.104034786E-1
4.770808882E0,5.922235921E-2,8.075776696E-2,1.926222295E-1,2.171000415E-1
4.772991377E0,6.400800496E-2,8.075776696E-2,2.021935135E-1,2.269384466E-1
4.775147576E0,5.922235921E-2,8.554340899E-2,1.974078715E-1,2.231475529E-1
4.777311335E0,5.443671346E-2,8.075776696E-2,2.117647976E-1,2.330868984E-1
4.779461298E0,4.965107143E-2,8.075776696E-2,2.165504545E-1,2.363919313E-1
4.781615564E0,5.443671346E-2,8.075776696E-2,2.261217386E-1,2.462036014E-1
4.783778446E0,6.879365444E-2,8.554340899E-2,2.213360965E-1,2.470625616E-1
4.785936242E0,6.400800496E-2,7.597211748E-2,2.165504545E-1,2.382496310E-1
4.788094009E0,6.879365444E-2,8.075776696E-2,2.213360965E-1,2.454466366E-1
4.790253951E0,5.443671346E-2,9.511470050E-2,2.261217386E-1,2.512791330E-1
4.792419448E0,6.879365444E-2,8.075776696E-2,2.596212626E-1,2.804595939E-1
4.794564997E0,5.335994363E-1,5.724828243E-1,1.507478207E-1,7.969879849E-1
4.796722224E0,3.504288673E0,1.105244732E1,-1.727019787E0,1.172259477E1
4.798876887E0,1.856830359E0,1.751486397E1,-8.703892231E-1,1.763450754E1
4.801031489E0,9.050851464E-1,1.922692871E1,3.373879910E0,1.954167425E1
4.803171147E0,2.563909531E0,2.166880417E1,4.153940201E0,2.221184201E1
4.805352380E0,4.445266247E0,1.948236275E1,5.392824173E0,2.069795649E1
4.807510716E0,7.932207108E0,1.823450470E1,9.698708534E0,2.212424052E1
4.809673019E0,7.118049145E0,2.149053764E1,7.040282249E0,2.370812953E1
4.811823236E0,6.884150982E0,3.403730392E1,1.423310757E1,3.753013382E1
4.813976201E0,1.024427223E1,4.115475464E1,2.052682877E1,4.711697828E1
4.816139796E0,1.150528908E1,5.430750275E1,2.555474854E1,6.111236948E1
4.818297592E0,2.422014999E1,6.582714844E1,2.245424843E1,7.364796270E1
4.820458135E0,3.540480042E1,8.387082672E1,2.801337242E1,9.525001051E1
4.822609104E0,4.011447525E1,1.037366409E2,4.316771698E1,1.193059663E2
4.824757705E0,3.708934784E1,1.270445251E2,6.954260254E1,1.495062028E2
4.826926733E0,3.061915588E1,1.499964752E2,1.020347443E2,1.839770755E2
4.829084427E0,3.277748108E1,1.566263885E2,1.096283646E2,1.939705317E2
4.831244889E0,4.005345917E1,1.566287842E2,1.094429245E2,1.952296324E2
4.833396225E0,4.333521271E1,1.566251984E2,1.001282654E2,1.908797081E2
4.835541611E0,4.469134521E1,1.566162262E2,8.242556000E1,1.825374799E2
4.837696935E0,4.370071793E1,1.566036682E2,5.865466309E1,1.728433717E2
4.839842403E0,4.405844498E1,1.566036682E2,5.924868011E1,1.731365402E2
4.841993993E0,4.286981201E1,1.402523041E2,4.776372910E1,1.542397595E2
4.844145584E0,4.040579987E1,1.132899857E2,2.543929482E1,1.229406655E2
4.846328323E0,3.636432266E1,8.383313751E1,2.257030010E0,9.140816754E1
4.848501471E0,3.023151970E1,5.701677704E1,-1.374975681E1,6.598419098E1
4.850659553E0,2.218565369E1,3.974119568E1,-1.406142235E1,4.763705975E1
4.852816931E0,1.542652798E1,3.077169991E1,-7.011568546E0,3.512886810E1
4.854962367E0,1.084546852E1,2.517548561E1,-9.840483069E-1,2.742986719E1
4.857130000E0,6.866204739E0,2.102992058E1,3.410968781E0,2.238385657E1
4.859283403E0,4.324428558E0,1.684128380E1,5.685346603E0,1.829351493E1
4.861449520E0,2.449054003E0,1.336870003E1,6.920641422E0,1.525173051E1
4.863603807E0,8.159525394E-1,1.060738277E1,7.499105930E0,1.301610301E1
4.865762671E0,1.268195957E-1,8.586644173E0,7.007380962E0,1.108376873E1
4.867917069E0,-1.722832322E-1,6.751348972E0,5.936593056E0,8.991859183E0
4.870069871E0,-7.716853172E-2,5.212764263E0,5.043471813E0,7.253652471E0
4.872234950E0,8.374879509E-2,4.252045631E0,3.671786308E0,5.618622661E0
4.874391384E0,6.825526357E-1,3.210569859E0,2.908475876E0,4.385529482E0
4.876551377E0,1.025922656E0,2.188834429E0,2.741576433E0,3.655099833E0
4.878705827E0,9.960124493E-1,1.629512191E0,2.562114954E0,3.195588180E0
4.880863614E0,9.038887620E-1,1.773081541E0,2.276172638E0,3.023540131E0
4.883022325E0,9.194421172E-1,1.825125456E0,1.499103427E0,2.534515303E0
4.885183702E0,8.584251404E-1,1.934597135E0,7.555337548E-1,2.247307511E0
4.887336636E0,8.141579032E-1,1.929213285E0,4.654040039E-1,2.145068269E0
4.889492418E0,9.804590940E-1,1.795813441E0,1.884347796E-1,2.054690638E0
4.891637284E0,8.506484628E-1,1.886142492E0,5.982056633E-2,2.069955267E0
4.893809882E0,8.321040869E-1,1.838286042E0,2.368894368E-1,2.031701107E0
4.895965400E0,9.367900491E-1,1.780858278E0,1.124626622E-1,2.015360924E0
4.898126971E0,9.559326172E-1,1.780858278E0,8.853443712E-2,2.023141548E0
4.900277168E0,9.092726111E-1,1.743171334E0,3.224328458E-1,1.992331780E0
4.902422075E0,1.023529887E0,1.542174220E0,2.458625287E-1,1.867180532E0
4.904582780E0,9.906286001E-1,1.728814363E0,3.361915946E-1,2.020685259E0
4.906754341E0,6.795616150E-1,1.862214208E0,3.565305769E-1,2.014139964E0
4.908914192E0,9.373882413E-1,1.728814363E0,2.315055877E-1,1.980174400E0
4.911072497E0,9.948160052E-1,1.661815286E0,2.362912297E-1,1.951184890E0
4.913225053E0,1.000199914E0,1.604387641E0,4.031906128E-1,1.933137926E0
4.915381517E0,1.028913736E0,1.570888042E0,4.217349887E-1,1.924633243E0
4.917540290E0,1.081555843E0,1.509272933E0,3.696911037E-1,1.893235152E0
4.919698016E0,1.052243710E0,1.528415442E0,2.883351147E-1,1.877873192E0
4.921856107E0,9.523434043E-1,1.633101463E0,3.128615618E-1,1.916209985E0
4.924009417E0,9.708877802E-1,1.609173179E0,2.554338276E-1,1.896657017E0
4.926152096E0,1.019342422E0,1.585245013E0,3.553341627E-1,1.917895486E0
4.928328845E0,1.037288666E0,1.570888042E0,1.453639716E-1,1.888064539E0
4.930485085E0,1.018146038E0,1.580459356E0,1.076770201E-1,1.883100495E0
4.932647417E0,1.018146038E0,1.599601984E0,7.896314561E-2,1.897783718E0
4.934794564E0,9.367900491E-1,1.700100541E0,3.589234129E-2,1.941444232E0
4.936936033E0,9.272187948E-1,1.671386600E0,1.507478207E-1,1.917287867E0
4.939115446E0,9.038887620E-1,1.709671736E0,2.081755698E-1,1.945078252E0
4.941273802E0,9.367900491E-1,1.704886079E0,4.546362907E-2,1.945836344E0
4.943435890E0,9.403793216E-1,1.671386600E0,-1.304088384E-1,1.922200015E0
4.945585427E0,9.613165259E-1,1.609173179E0,2.315055877E-1,1.888693363E0
4.947728432E0,1.028315544E0,1.542174220E0,2.075773627E-1,1.865160193E0
4.949889922E0,1.067797065E0,1.542772412E0,4.313062727E-1,1.925191520E0
4.952059853E0,1.014556766E0,1.628315806E0,3.409772217E-1,1.948590070E0
4.954220864E0,1.037288666E0,1.599601984E0,9.272187948E-2,1.908740849E0
4.956371946E0,1.042074203E0,1.594816327E0,8.793623000E-2,1.907115766E0
4.958501270E0,1.080359459E0,1.580459356E0,4.965107143E-2,1.915070120E0
4.960665434E0,1.089930773E0,1.570888042E0,1.615155302E-2,1.912040586E0
4.962848915E0,1.071386337E0,1.580459356E0,1.974078715E-1,1.919554721E0
4.965007780E0,1.014556766E0,1.690529227E0,2.739782035E-1,1.990547300E0
4.967156350E0,1.057627559E0,1.652244091E0,3.164508045E-1,1.987115422E0
4.969319731E0,1.100100160E0,1.590030670E0,2.021935135E-1,1.944042209E0
4.971464182E0,1.143171072E0,1.570888042E0,1.686939895E-1,1.950124869E0
4.973638772E0,1.144965649E0,1.542772412E0,5.736792088E-1,2.005043862E0
4.975792327E0,1.153938770E0,1.490130305E0,5.264210105E-1,1.956829602E0
4.977953052E0,1.149153113E0,1.470987678E0,5.120640397E-1,1.935605127E0
4.980100117E0,1.105484009E0,1.251446247E0,3.409772217E-1,1.704252936E0
4.982233265E0,1.072582722E0,1.117448211E0,5.180460811E-1,1.633247054E0
4.984422799E0,8.656035662E-1,1.179661512E0,3.092723191E-1,1.495499978E0
4.986579538E0,7.363911867E-1,1.060020447E0,3.678964674E-1,1.342111448E0
4.988744801E0,7.034898400E-1,1.098305583E0,5.108676553E-1,1.400770813E0
4.990891296E0,3.481557071E-1,6.442674994E-1,3.852444589E-1,8.274698184E-1
4.993039855E0,1.214357466E-1,4.247260094E-2,1.926222295E-1,2.316330841E-1
4.995209736E0,-3.230310604E-2,-4.067798555E-1,1.896311939E-1,4.499703670E-1
4.997367827E0,-2.542374134E-1,-5.742774606E-1,-1.752742529E-1,6.520370602E-1
4.999527211E0,-1.974078715E-1,-4.217349887E-1,-2.859423161E-1,5.464368916E-1
5.001674946E0,-1.016949639E-1,-9.631111473E-2,6.993024349E-1,7.131911329E-1
5.003812092E0,2.871387079E-2,3.870390654E-1,1.874776483E0,1.914526204E0
5.005996683E0,3.541377485E-1,9.990034699E-1,2.653640270E0,2.857486336E0
5.008154398E0,6.849454641E-1,1.595414519E0,1.663011789E0,2.404185099E0
5.010319417E0,6.933203340E-1,1.748555183E0,1.290927768E0,2.281366436E0
5.012468871E0,5.138586760E-1,2.039881229E0,1.868196249E0,2.813418453E0
5.014620239E0,3.852444589E-1,2.245065928E0,1.887338877E0,2.958172129E0
5.016754913E0,3.684946895E-1,2.693720102E0,1.371685624E0,3.045231974E0
5.018912699E0,3.014956415E-1,3.104687452E0,1.204187989E0,3.343658552E0
5.021070658E0,3.158525825E-1,3.252444267E0,1.316052526E-1,3.270393938E0
5.023235290E0,5.557330847E-1,2.907877684E0,-7.417750359E-1,3.052019346E0
5.025398794E0,5.449653864E-1,2.955136061E0,-1.995614052E0,3.607255446E0
5.027563019E0,7.369893789E-1,2.893520832E0,-8.668000102E-1,3.109173268E0
5.029718536E0,6.604190469E-1,3.376272678E0,2.392822690E-2,3.440340547E0
5.031875518E0,6.466603279E-1,3.753740549E0,1.567298770E-1,3.812256805E0
5.034025207E0,5.766702294E-1,4.091726780E0,-2.679961443E0,4.925136539E0
5.036168406E0,5.144568682E-1,5.012963295E0,-3.878167391E0,6.358824512E0
5.038345459E0,9.457631707E-1,5.647659779E0,-5.002793789E0,7.603846043E0
5.040503062E0,9.032905698E-1,6.306882381E0,-5.027918816E0,8.116197807E0
5.042665700E0,9.332008362E-1,6.741179466E0,-4.876572609E0,8.372295074E0
5.044818929E0,1.268794179E0,6.965506554E0,-5.794219971E0,9.148830815E0
5.046975882E0,1.864008784E0,7.280761242E0,-6.718447685E0,1.008075157E1
5.049134390E0,2.453241348E0,7.399804115E0,-7.723433495E0,1.097391995E1
5.051290234E0,2.585444927E0,7.323233604E0,-8.209774017E0,1.130109133E1
5.053447866E0,2.406581402E0,7.020541668E0,-1.165962696E1,1.382123512E1
5.055602652E0,2.568096876E0,6.584449768E0,-1.391904926E1,1.561057439E1
5.057753754E0,3.043072224E0,6.527021885E0,-1.479841137E1,1.645768156E1
5.059920747E0,3.122035265E0,6.665805817E0,-1.434676647E1,1.612481875E1
5.062078867E0,3.887140274E0,7.524828911E0,-1.583570004E1,1.795834918E1
5.064237733E0,4.693521500E0,7.945367813E0,-1.660379601E1,1.899589576E1
5.066393962E0,5.093122959E0,8.694919586E0,-1.734198189E1,2.005706519E1
5.068549877E0,5.452046394E0,9.028717995E0,-1.859402657E1,2.137709949E1
5.070705313E0,5.712265968E0,9.725028992E0,-2.047059822E1,2.337202522E1
5.072854615E0,5.991627693E0,1.047936630E1,-2.130330086E1,2.448565596E1
5.075022533E0,6.159723759E0,1.124806118E1,-2.239323044E1,2.580538406E1
5.077180238E0,6.093921185E0,1.226022530E1,-2.344846535E1,2.715289168E1
5.079341076E0,5.893522263E0,1.336810207E1,-2.342633247E1,2.760856409E1
5.081495353E0,5.612963676E0,1.435214996E1,-2.311227417E1,2.777889103E1
5.083653565E0,5.035097122E0,1.529851151E1,-2.198166466E1,2.725050896E1
5.085809561E0,4.654638290E0,1.598285866E1,-1.940698814E1,2.556850831E1
5.087967266E0,4.089334011E0,1.628495216E1,-1.633460426E1,2.342523460E1
5.090127178E0,3.573082447E0,1.618624878E1,-1.289910889E1,2.100353727E1
5.092294771E0,3.040081263E0,1.575793362E1,-9.901499748E0,1.885720720E1
5.094447054E0,2.389233351E0,1.545763397E1,-7.627720356E0,1.740198270E1
5.096599418E0,1.886740685E0,1.506222057E1,-5.340780258E0,1.609205434E1
